doc_id	relation_id	relation_name	gene_words	hpoterm_words	words	sentences_before	sentences_after	expectation	gene_expectation	hpoterm_expectation	features	weights
journal.pone.0031655.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0031655.pdf_498_498_22_22_37_38_UNSUP	p53/HP:0001402|Hepatocellular carcinoma	{22}	{37,38}	{Stroescu,C,",",Dragnea,A,",",Ivanov,B,",",Pechianu,C,",",Herlea,V,",",et,al.,(,2008,),Expression,of,p53,",",Bcl,»,2,",",VEGF,",",Ki67,and,PCNA,and,prognostic,significance,in,hepatocellular,carcinoma,.,]}	{"Lee TK , 1\\\\/Ian K , Ho JVV , VVang XH , Poon RT , et al. ( 2005 ) FTY720 : a promising agent for treatment of metastatic hepatocellular carcinoma .","Clin Cancer Res 11 : 8458 — 8466 ."}	{"Gastrointestin Liver Dis 17 : 411 — 417 .","Hanahan D , VVeinberg RA ( 2000 ) The hallmarks of cancer ."}	0.964	0.542	1	{BETW_2_GRAM_[ki67_and],EXT_NGRAM_[of]_[.],MIN_VERB_GENE_[NULL]_HPO_[NULL],BETW_2_GRAM_[pcna_and],BETW_2_GRAM_[significance_in],"INT_NGRAM_[,]_[in]","BETW_2_GRAM_[,_bcl]","BETW_2_GRAM_[2_,]",BETW_2_GRAM_[bcl_»],"BETW_2_GRAM_[,_ki67]",BETW_2_GRAM_[»_2],BETW_2_GRAM_[and_prognostic],"BETW_2_GRAM_[,_vegf]","BETW_2_GRAM_[vegf_,]",BETW_2_GRAM_[and_pcna],BETW_2_GRAM_[prognostic_significance]}	{1.10946,0.93782,-0.918261,0.822817,0.807382,-0.695841,0.668241,-0.534482,0.507802,0.50495,0.394458,-0.376023,0.230664,-0.143885,-0.0203911,-0.0112075}
journal.pone.0102711.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0102711.pdf_375_375_16_16_21_21	FANCJ/HP:0001903|Anemia	{16}	{21}	{VVu,Y,",",Shin-ya,K,",",Brosh,Rl,"\\\\",’,1,",",Jr.,(,2008,),FANCJ,helicase,defective,in,Fanconia,anemia,and,breast,cancer,unwinds,G-quadruplex,DNA,to,defend,genomic,stability,.}	{"Amor-Gueret N1 ( 2006 ) Bloom syndrome , genomic instability and cancer : the SOS-like hypothesis .","Cancer Lett 236 : 1 — 12 ."}	{"l\\\\/Iol Cell Biol 28 : 4116 — 4128 .","Sun H , Karow JK , Hickson ID , lV1aizels N ( 1998 ) The Bloom ’s syndrome helicase unwinds G4 DNA . ]"}	0.972	0.89	0.996	{EXT_NGRAM_[)]_[and],"MIN_VERB_[\\\\\\\\]","WORD_SEQ_[helicase defective in Fanconia]",INT_NGRAM_[helicase]_[Fanconia],"WORD_SEQ_NER_[helicase defective in LOCATION]",POS_SEQ_[NN_JJ_IN_NNP],DEP_PATH_[nn-npadvmod|helicase-amod|defective@]}	{1.17164,-0.900854,0.875457,0.875457,0.875457,0.875457,0.0691421}
journal.pone.0080393.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0080393.pdf_162_162_14_14_21_21_UNSUP	EDA/HP:0000677|Oligodontia	{14}	{21}	{We,found,that,six,participants,harbored,digenic,mutations,in,both,WJVT,],oA,and,EDA,:,two,of,them,had,isolated,oligodontia,and,the,others,had,syndromic,tooth,agenesis,.}	{Discussion,"This is the first study to show that simultaneous WJVTI oA and EDA mutations could lead to tooth agenesis in the Chinese population ."}	{"Two WJVTIOA and six EDA mutations were identiﬁed in these six patients .","Two of the EDA mutations , p. G257R and p. I312M , which were identiﬁed in isolated oligodontia patients , are novel mutations ."}	0.922	0.798	0.982	{VERB_[had],DEP_PATH_[prep_in-ccomp|harbor@dobj-parataxis|isolate],MIN_VERB_GENE_[harbor]_HPO_[isolate],INT_NGRAM_[:]_[isolate],"WORD_SEQ_[: two of they have isolate]","WORD_SEQ_NER_[: NUMBER of they have isolate]",POS_SEQ_[:_CD_IN_PRP_VBD_VBN],BETW_2_GRAM_[two_of],BETW_2_GRAM_[they_have],VERB_[isolated],BETW_2_GRAM_[of_they],BETW_2_GRAM_[:_two],EXT_NGRAM_[and]_[and],BETW_2_GRAM_[have_isolate]}	{-1.09731,0.615141,0.615141,0.615141,0.615141,0.615141,0.615141,-0.36793,-0.351569,0.328848,0.104212,0.100824,-0.0836186,-0.0511574}
journal.pgen.1003094.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pgen.1003094.pdf_725_725_27_27_35_36	L11/HP:0001172|Abnormality of the thumb	{27}	{35,36}	{Gazda,HT,",",Sheen,l,"\\\\",’,IR,",",Vlachos,A,",",Choesmel,V,",",O’Donohue,1V1-F,",",et,al.,(,2008,),Ribosomal,protein,L5,and,L11,mutations,are,associated,with,cleft,palate,and,abnormal,thumbs,in,Diamond-Blackfan,anemia,patients,.}	{"Am J Hum Genet 86 : 222 — 228 .","doi :10.1016 / j. ajhg .2009.12.015 ."}	{"AmJ Hum Genet 83 : 769 — 780 .","doi :10.1016 / j. ajhg .2008.11.004 ."}	0.992	0.926	0.994	{BETW_2_GRAM_[mutation_be],INT_NGRAM_[mutation]_[and],MIN_VERB_[associate],EXT_NGRAM_[and]_[in],BETW_2_GRAM_[be_associate],VERB_[are],BETW_2_GRAM_[with_cleft],"WORD_SEQ_NER_[mutation be associate with cleft palate and]","WORD_SEQ_[mutation be associate with cleft palate and]",POS_SEQ_[NNS_VBP_VBN_IN_NN_NN_CC],VERB_[associated],BETW_2_GRAM_[associate_with],DEP_PATH_[nn-appos|mutation-nsubjpass|HT@conj_and-prep_with|palate],BETW_2_GRAM_[cleft_palate],BETW_2_GRAM_[palate_and]}	{2.45196,1.69704,-0.760145,0.714976,0.700287,-0.639101,-0.333362,0.222475,0.222475,0.222475,0.17195,0.158366,0.137566,-0.105788,0.0789513}
journal.pgen.1002062.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pgen.1002062.pdf_697_697_20_20_31_32_UNSUP	COL4A1/HP:0003394|Muscle cramps	{20}	{31,32}	{Plaisier,E,",",Gribouval,O,",",Alamowitch,S,",",Nlougenot,B,",",Prost,C,",",et,al.,(,2007,),COL4A1,mutations,and,hereditary,angiopathy,",",nephropathy,",",aneurysms,",",and,muscle,cramps,.}	{"Ann Neurol 62 : 177 — 184 .",.}	{"N EnglJ 1 % ed 357 : 2687 — 2695 .","de Vries L , Koopman C , Groenendaal F , Van Schooneveld 1 % , V erheijen F , et al. ( 2009 ) COL4A1 mutation in two preterm siblings with antenatal onset of parenchymal hemorrhage ."}	0.996	0.974	0.978	{BETW_2_GRAM_[and_hereditary],INT_NGRAM_[mutation]_[and],EXT_NGRAM_[)]_[.],BETW_2_GRAM_[mutation_and],MIN_VERB_GENE_[NULL]_HPO_[NULL],"BETW_2_GRAM_[,_nephropathy]",BETW_2_GRAM_[hereditary_angiopathy],"BETW_2_GRAM_[aneurysm_,]","BETW_2_GRAM_[nephropathy_,]","BETW_2_GRAM_[,_and]","BETW_2_GRAM_[,_aneurysm]","BETW_2_GRAM_[angiopathy_,]"}	{1.81018,1.69704,1.27151,0.965687,-0.918261,0.599841,0.562483,-0.369293,-0.229565,-0.119501,0.0832176,0.0509274}
SCPDFS_18688.pdf	RELATION_GENEHPOTERM_SCPDFS_18688.pdf_76_76_26_26_13_13	FOXP2/HP:0100753|Schizophrenia	{26}	{13}	{It,should,be,kept,in,mind,that,in,most,of,monozygotic,form,of,schizophrenia,",",such,as,those,caused,by,mutations,in,neuroglins,",",SHANK3,",",FOXP2,",",SOX10,and,many,others,(,Iwamoto,et,al.,",",2005,),",",there,is,no,recognizable,phenotype,that,drives,the,testing,towards,one,gene,or,another,.}	{"The clinical genetic evaluation can recognize phenotypes related to known genetic conditions such as the 22q11 microdeletion , which is associated with schizophrenia and velocardiofacial syndrome 42 , as well as anxiety , depression , attenh ' on — deﬁcit hyperactivity disorder , obsessive — compulsive disorder and autism spectrum disorders ( Gothelf et al. , 2004 ) .","The most commonly associated deletions are identiﬁable with standard molecular cytogenetic studies , now available in clinical laboratories , using a ﬂuorescence in — situ hybridization ( FISH ) technique and 22q11 .2 probes D22S75 or TUPLE1 ( Anne et al. , 2002 ) ."}	{"3 .","Genetic factors"}	0.95	0.914	0.986	{BETW_2_GRAM_[mutation_in],"INV_INT_NGRAM_[,]_[,]",BETW_2_GRAM_[such_as],INV_VERB_[caused],BETW_2_GRAM_[those_cause],BETW_2_GRAM_[as_those],"INV_EXT_NGRAM_[of]_[,]","BETW_2_GRAM_[,_shank3]",BETW_2_GRAM_[cause_by],INV_MIN_VERB_[cause],"BETW_2_GRAM_[,_such]",BETW_2_GRAM_[by_mutation],"BETW_2_GRAM_[shank3_,]",BETW_2_GRAM_[in_neuroglin],"BETW_2_GRAM_[neuroglin_,]"}	{2.35424,-1.18058,-0.659287,0.639998,0.581228,0.417086,-0.357756,0.321374,0.29856,0.289706,0.251097,-0.21476,-0.167628,0.141115,0.141115}
journal.pgen.1003530.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pgen.1003530.pdf_373_373_27_27_45_46_UNSUP	MMAA/HP:0012120|Methylmalonic aciduria	{27}	{45,46}	{Association,of,identified,sequence,variants,with,other,traits,linked,to,B12,and,folate,levels,Rare,mutations,in,some,of,the,B12,genes,described,here,i.e.,A/IMACHC,",",MMAA,",",MUT,",",CD320,",",TCN2,and,CUBN,have,been,described,in,connection,with,rare,conditions,of,methylmalonic,aciduria,and,megaloblastic,anemia,that,all,relate,to,defects,in,B12,metabolism,(,OMIM,database,",",http://www.ncbi.nlm.nih.gov/,omim,/,),.}	{"expression was only seen for the TCZN2 promoter variant , however , other markers in the region , that had no effect on serum B12 levels associated more strongly with TCZN2 expression .","Although lack of appropriate tissue to evaluate the effect of the B12 and folate mutations on expression can not be excluded , these data suggest that except for the M UT gene the effects of both the coding and non-coding mutations are unlikely to be through expression ."}	{"In addition , epidemiological studies have suggested a link between reduced B12 and folate levels and the risk of common conditions such as cardiovascular diseases [ 3,4 ] , cancers [ 5,6 ] and neurodegenerative disorders [ 7 ] .","To evaluate the effect of the B12 or folate variants on these conditions we analyzed the association with coronary artery disease ( CAD ) , stroke , colon cancer , prostate cancer and Alzheimer ’s disease in data obtained from deCODE ’s phenotype database ."}	0.982	0.236	0.994	{MIN_VERB_[describe],BETW_2_GRAM_[rare_condition],"BETW_2_GRAM_[,_mut]",BETW_2_GRAM_[with_rare],BETW_2_GRAM_[in_connection],VERB_[have],BETW_2_GRAM_[describe_in],BETW_2_GRAM_[and_cubn],BETW_2_GRAM_[cubn_have],"EXT_NGRAM_[,]_[and]","INT_NGRAM_[,]_[of]",VERB_[been],"BETW_2_GRAM_[,_tcn2]",BETW_2_GRAM_[tcn2_and],"BETW_2_GRAM_[,_cd320]","BETW_2_GRAM_[cd320_,]","BETW_2_GRAM_[mut_,]",BETW_2_GRAM_[be_describe],BETW_2_GRAM_[connection_with],BETW_2_GRAM_[condition_of],VERB_[described],BETW_2_GRAM_[have_be]}	{-1.12522,0.834879,0.829961,0.81679,0.793048,-0.592661,0.552183,0.544408,0.544408,-0.478732,-0.442556,0.413591,0.320282,0.320282,0.234264,0.234264,0.162831,0.155793,0.101485,-0.0538041,0.0467384,0.0428676}
journal.pone.0038906.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0038906.pdf_57_57_6_6_28_28_UNSUP	MODY2/HP:0003074|Hyperglycemia	{6}	{28}	{heterozygous,loss-of-function,GCK,mutations,causative,of,MODY2,diabetes,include,missense,",",nonsense,",",splicing,",",small,deletions,/,insertions,/,duplications,variants,",",and,result,in,stable,fasting,hyperglycemia,from,birth,(,>,5.5,mol/L,),and,rare,microvascular,complications,[,1,],.}	{"Persistent hyperinsulinemia of infancy is associated with hyperactive GCK variants , while MODY2 is associated with GCK mutations that impair its activity [ 7 ] .","GCK ( hexokinase IV ) catalyzes the ATP-dependent phosphorylation of glucose in the first , rate-limiting step of glycolysis in pancreatic BThe"}	{"Over 644 GCK mutations have been","Sm h PLoS ONE | www ."}	1	0.634	0.988	{BETW_2_GRAM_[and_result],VERB_[include],"BETW_2_GRAM_[,_nonsense]","BETW_2_GRAM_[variant_,]","BETW_2_GRAM_[missense_,]","BETW_2_GRAM_[nonsense_,]",MIN_VERB_GENE_[result]_HPO_[result],VERB_[result],EXT_NGRAM_[of]_[from],BETW_2_GRAM_[result_in],BETW_2_GRAM_[diabetes_include],"BETW_2_GRAM_[,_small]",BETW_2_GRAM_[in_stable],"BETW_2_GRAM_[splicing_,]",BETW_2_GRAM_[insertion_/],BETW_2_GRAM_[deletion_/],"BETW_2_GRAM_[,_and]",INT_NGRAM_[diabetes]_[fasting],BETW_2_GRAM_[/_insertion],BETW_2_GRAM_[stable_fasting],BETW_2_GRAM_[duplication_variant],BETW_2_GRAM_[include_missense],BETW_2_GRAM_[small_deletion],BETW_2_GRAM_[/_duplication],"BETW_2_GRAM_[,_splicing]"}	{1.36795,-0.88641,0.868119,0.779085,0.74905,0.713418,-0.664434,0.625203,0.567145,0.484225,0.434621,0.42817,0.420555,-0.416661,0.357764,0.268204,-0.119501,0.115534,0.115534,0.115534,0.115534,0.115534,0.115534,0.115534,-0.0129512}
journal.pone.0051735.pdf	RELATION_GENEHPOTERM_journal.pone.0051735.pdf_35_35_9_9_17_18	GRP78/HP:0012125|Prostate cancer	{9}	{17,18}	{Macrog,|,obu,|,in,Binds,to,Cell,Surface-Associated,GRP78,and,Activates,mTORC1,and,mTORC2,Signaling,in,Prostate,Cancer,Cells,.}	{"Citation : Misra UK , Pizzo SV ( 2012 ) Receptor-Recognized oc2 .","— ."}	{"PLoS ONE 7 ( 12 ) : e51735 .","doi :10.1371 / journa | ."}	0.922	0.648	0.998	{SINGLE_VERB_[activate],MIN_VERB_[activate],BETW_2_GRAM_[signaling_in],BETW_2_GRAM_[mtorc1_and],INT_NGRAM_[and]_[in],BETW_2_GRAM_[mtorc2_signaling],POS_SEQ_[CC_VBZ_NN_CC_NN_NN_IN],BETW_2_GRAM_[and_activate],BETW_2_GRAM_[and_mtorc2],BETW_2_GRAM_[activate_mtorc1],EXT_NGRAM_[surface-associated]_[cell],DEP_PATH_[prep_to@nn-prep_in|cell-conj_and|activate],"WORD_SEQ_NER_[and activate mtorc1 and mtorc2 signaling in]","WORD_SEQ_[and activate mtorc1 and mtorc2 signaling in]"}	{1.65343,-1.55329,0.986575,0.893244,0.764968,-0.443387,-0.443387,0.42856,0.196873,0,0,0,0,0}
SCPDFS_3103.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_3103.pdf_58_58_14_14_34_35_UNSUP	COL18A1/HP:0000541|Retinal detachment	{14}	{34,35}	{Further,insights,into,COL18A1,function,have,arisen,from,the,ﬁnding,that,"null",mutations,in,COL18A1,cause,Knobloch,Syndrome,(,KS,),",",an,autosomal,recessive,disorder,characterized,by,high,myopia,",",vitreoretinal,degeneration,with,retinal,detachment,",",macular,abnormalities,",",and,occipital,encephalocele,",",which,is,the,pathognomonic,feature,of,the,syndrome,(,Sertie,et,al.,",",2000,;,Suzuki,et,al.,",",2002,),.}	{"The zebraﬁsh diwanka gene , required for motor axon guidance , encodes a lysyl glycosyltransferase whose main target relevant to axon guidance is thought to be myotomal collagen XVIII ( Schneider and Granato , 2006 ) .","The C. elegans homologue of col18a1 is also required for axon guidance ( Ackley et al. , 2001 ) , suggesting an ancient conserved role for collagen XVIII in neural development ."}	{"Interand intra — familial clinical variability is present , but all patients have ocular abnormalities that usually lead to bilateral blindness .","Some patients also display generalized hyperextensibility of the joints , unilateral duplicated renal collecting system , epilepsy , and evidence of altered neuronal migration ( Passos ."}	0.99	0.858	1	{INT_NGRAM_[cause]_[with],BETW_2_GRAM_[k_)],BETW_2_GRAM_[by_high],BETW_2_GRAM_[cause_Knobloch],BETW_2_GRAM_[Knobloch_syndrome],BETW_2_GRAM_[characterize_by],"EXT_NGRAM_[in]_[,]",BETW_2_GRAM_[autosomal_recessive],BETW_2_GRAM_[recessive_disorder],"BETW_2_GRAM_[myopia_,]","BETW_2_GRAM_[)_,]",MIN_VERB_[characterize],BETW_2_GRAM_[a_autosomal],VERB_[characterized],BETW_2_GRAM_[(_k],BETW_2_GRAM_[disorder_characterize],"BETW_2_GRAM_[,_a]",BETW_2_GRAM_[high_myopia],"BETW_2_GRAM_[,_vitreoretinal]",BETW_2_GRAM_[vitreoretinal_degeneration],BETW_2_GRAM_[syndrome_(],BETW_2_GRAM_[degeneration_with]}	{1.44154,-1.35958,1.30513,1.0605,1.0605,1.0552,0.973657,0.853786,-0.831083,0.746643,-0.746062,-0.632631,-0.415478,-0.378579,-0.358471,0.335948,-0.174893,-0.168931,0.137819,0.137819,0.0623877,0.0212631}
