doc_id	relation_id	relation_name	gene_words	hpoterm_words	words	sentences_before	sentences_after	expectation	gene_expectation	hpoterm_expectation	features	weights
SCPDFS_43468.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_43468.pdf_145_145_14_14_11_11_UNSUP	SCA1/HP:0001251|Ataxia	{14}	{11}	{The,Machado,—,Joseph,disease,locus,is,different,from,the,spinocerebellar,ataxia,locus,(,SCA1,),.}	{"11 : 510-525 .","Carson , W. J. , Radvany , J. , Farrer , L. A. , Vincent , D. , Rosenberg , R. N. , MacLeod , P. M. , and Rouleau , G. A. ( 1992 ) ."}	{"Genomics 13 : 852-855 .","Coutinho , P. , and Andrade , C. ( 1978 ) ."}	0.922	0.216	0.988	{INV_EXT_NGRAM_[spinocerebellar]_[)],INV_INT_NGRAM_[locus]_[(],INV_MIN_VERB_[be],"INV_WORD_SEQ_[locus (]","INV_WORD_SEQ_NER_[locus (]",INV_POS_SEQ_[NN_NN],INV_DEP_PATH_[nn@nn],INV_SINGLE_VERB_[be]}	{1.64072,0.793249,-0.70018,0.528749,0.430686,-0.408647,0.12771,-0.125995}
SCPDFS_26661.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_26661.pdf_331_331_19_19_22_23	insulin/HP:0000819|Diabetes mellitus	{19}	{22,23}	{Interestingly,",",several,disease,genes,",",including,Familial,Type,3,(,AD3,),of,Alzheimer,disease,and,IDDMll,of,insulin,—,dependent,diabetes,mellitus,",",were,found,to,be,mapped,with,this,cytogenetic,region,through,searching,the,OMIM,Online,Mendelian,Inheritance,in,Man,(,OMIM,),database,(,urlhttp,:,/,/,www3,.}	{"— .","l4q3l ."}	{"ncbi .","nlm ."}	0.952	0.296	0.876	{"WORD_SEQ_NER_[— dependent]","WORD_SEQ_[— dependent]",POS_SEQ_[NN_JJ],INT_NGRAM_[—]_[dependent],"EXT_NGRAM_[of]_[,]",MIN_VERB_GENE_[find]_HPO_[find],DEP_PATH_[nn-nn|—@]}	{0.6733,0.6733,0.653254,0.561819,0.410702,-0.263111,0.175574}
SCPDFS_21702.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_21702.pdf_904_904_11_11_12_12_UNSUP	DYT1/HP:0001332|Dystonia	{11}	{12}	{Mutant,torsinA,interferes,with,protein,processing,through,the,secretory,pathway,in,DYT1,dystonia,cells,.}	{"72 , 158-168 .","Hewett , J.W. , et al. , 2007 ."}	{"Proc .","Natl. Acad ."}	0.91	0.306	0.902	{INT_NGRAM_[dystonium]_[dyt1],EXT_NGRAM_[in]_[cell],WORD_SEQ_[],WORD_SEQ_NER_[],POS_SEQ_[],DEP_PATH_[nn@nn],MIN_VERB_[interfere],SINGLE_VERB_[interfere]}	{3.50096,0.929653,-0.741833,-0.738358,-0.732692,0.202013,-0.172364,-0.0649817}
SCPDFS_38579.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_38579.pdf_31_31_16_16_12_12_UNSUP	SCA3/HP:0001251|Ataxia	{16}	{12}	{Joseph,disease,(,MJD,),",",also,known,as,spino,—,cerebellar,ataxia,type,3,(,SCA3,),",",is,a,neurodegenerative,disorder,of,late,onset,and,the,most,common,dominant,spinocerebellar,ataxia,worldwide,(,30,%,among,all,forms,),[,1,],.}	{"Machado .","— ."}	{"Patients present with cerebellar ataxia and progressive external ophthalmoplegia , associated in a variable degree with pyramidal signs , extrapyramidal signs ( dystonia or rigidity ) , amyotrophy , and peripheral neuropathy [ 2 ] .","Pathologically , MJD is characterized by neuronal loss in the spinocerebellar , dentate , pontine , and vestibular nuclei , the substantia nigra , the locus coeruleus , the palidoluysian complex , the motor cranial nerve and medulla anterior hom nuclei , and the dorsal root ganglia [ 2 — 4 ] ."}	0.91	0.066	0.97	{INV_EXT_NGRAM_[cerebellar]_[)],INV_INT_NGRAM_[type]_[(],INV_MIN_VERB_[know],INV_POS_SEQ_[NN_CD_NN],"INV_WORD_SEQ_NER_[type NUMBER (]",INV_DEP_PATH_[nn-dobj|)@nn-prep_as|type],"INV_WORD_SEQ_[type 3 (]"}	{1.66539,1.32401,-0.809098,-0.308834,0.255194,0.00933832,-0.00854941}
SCPDFS_43603.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_43603.pdf_110_110_2_2_10_10_UNSUP	PAX6/HP:0000526|Aniridia	{2}	{10}	{The,human,PAX6,gene,is,mutated,in,two,patients,with,aniridia,.}	{"Jordan , ' I ‘ .",", Hanson , I. , Zaletayev , D. , Hodgson , S. , Prosser , J. , Seawright , A. , Hastie , N. , and van Heyningen , V. ( 1992 ) ."}	{"Nature Genet .","1 : 3284332 ."}	0.904	0.59	0.954	{INT_NGRAM_[gene]_[with],VERB_[be],EXT_NGRAM_[human]_[.],BETW_2_GRAM_[gene_be],BETW_2_GRAM_[be_mutate],BETW_2_GRAM_[mutate_in],DEP_PATH_[nn-nsubjpass|gene@prep_with-prep_in|patient],POS_SEQ_[NN_VBZ_VBN_IN_CD_NNS_IN],"WORD_SEQ_NER_[gene be mutate in NUMBER patient with]","WORD_SEQ_[gene be mutate in two patient with]",BETW_2_GRAM_[in_two],BETW_2_GRAM_[patient_with],VERB_[mutate],BETW_2_GRAM_[two_patient],MIN_VERB_[mutate]}	{1.09471,-0.681388,0.624394,0.41568,0.244817,0.150722,0.149894,0.111866,0.111866,0.111866,-0.0860698,-0.0715105,0.0711565,-0.0706021,-0.0471491}
journal.pone.0085373.pdf	RELATION_GENEHPOTERM_journal.pone.0085373.pdf_285_285_11_11_17_17	DLGAP2/HP:0000717|Autism	{11}	{17}	{Marshall,et,al.,also,found,a,genomic,DNA,duplication,intersected,the,DLGAP2,gene,in,a,patient,with,autism,[,26,],",",and,Ozgen,et,al.,reported,a,classical,inv,dup,del,(,8,),chromosome,that,also,included,the,DLGAP2,gene,in,a,female,patient,with,autism,[,27,],.}	{"Recent studies demonstrated shared genetic etiology and neurodevelopmental pathways between different psychiatric disorder [ 23,24 ] .","\\\\ / V e previously reported a novel chromosomal deletion of 2.4 Mb at 8p23.2-pter that contained the DLGAP2 gene in a male patient with autistic disorder [ 25 ] ."}	{"In that study , we detected several common and rare genetic variants of the DLGAP2 gene associated with autism [ 28 ] .","Taken together , these studies suggest that the DLGAP2 gene is likely a common susceptible gene between schizophrenia and autism ."}	0.92	0.43	0.916	{INT_NGRAM_[gene]_[with],EXT_NGRAM_[the]_[[],POS_SEQ_[NN_IN_DT_NN_IN],BETW_2_GRAM_[a_patient],BETW_2_GRAM_[patient_with],BETW_2_GRAM_[gene_in],"WORD_SEQ_[gene in a patient with]","WORD_SEQ_NER_[gene in a patient with]",BETW_2_GRAM_[in_a],MIN_VERB_[intersect],DEP_PATH_[nn-dobj|gene@prep_with]}	{1.09471,0.871053,0.248611,0.240185,-0.0715105,0.0171427,-0.0159757,-0.0159757,0.0119836,-0.00883486,0}
journal.pone.0031654.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0031654.pdf_409_409_34_34_35_35_UNSUP	DYT1/HP:0001332|Dystonia	{34}	{35}	{Carbon,l,"\\\\",’,I,",",Argyelan,1,"\\\\",l,",",Hal,),eck,C,",",Ghilardi,1,"\\\\",lF,",",Fitzpatrick,T,",",et,al.,(,2010,),lncreased,sensorimotor,network,activity,in,DYT1,dystonia,:,a,functional,imaging,study,.}	{"\\\\ ] Formos 1 \\\\ ’ led Assoc 91 : 1013 — 1016 .","5 ."}	{"Brain 133 : 690 — 700 .","6 ."}	0.916	0.358	0.742	{INT_NGRAM_[dystonium]_[dyt1],EXT_NGRAM_[in]_[:],WORD_SEQ_[],WORD_SEQ_NER_[],POS_SEQ_[],DEP_PATH_[nn@],SINGLE_VERB_[lncrease],MIN_VERB_[lncrease]}	{3.50096,1.15315,-0.741833,-0.738358,-0.732692,0.0129277,0.00827238,0.00827238}
journal.pbio.0040074.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pbio.0040074.pdf_352_352_12_12_8_8_UNSUP	SCA7/HP:0001251|Ataxia	{12}	{8}	{Devys,",",and,colleagues,show,that,in,spinocerebellar,ataxia,type,7,(,SCA7,),",",the,damage,done,to,the,retina,is,a,direct,consequence,of,the,normal,protein,’s,key,role,in,turning,on,genes,speciﬁcally,expressed,in,photoreceptor,cells,.}	{"But for many of these diseases , the role of the normal protein is not well understood , making it difﬁcult to determine whether expanded polyglutamine interferes with this function .","In a new study , Dominique Helmlinger , Didier"}	{"The authors have previously shown that ataxin-7 ( the protein made by the SCA7 gene ) is a subunit in two highly related transcriptional coactivator complexes , which stimulate gene transcription by modifying the histone proteins around which DNA is wrapped .","They also developed a mouse model of SCA7 in which the mutant gene is expressed only in the rod cells of the"}	0.978	0.092	0.986	{INV_EXT_NGRAM_[spinocerebellar]_[)],INV_INT_NGRAM_[type]_[(],"INV_WORD_SEQ_NER_[type NUMBER NUMBER]",INV_MIN_VERB_GENE_[be]_HPO_[do],INV_POS_SEQ_[NN_CD_CD],INV_DEP_PATH_[nn-nsubj|)@nn-prep_in|type],"INV_WORD_SEQ_[type 7 (]"}	{1.64072,1.32401,0.579422,-0.284048,0.13731,0.0102751,-0.00127604}
journal.pone.0027341.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0027341.pdf_574_574_36_36_32_32_UNSUP	SCA2/HP:0001251|Ataxia	{36}	{32}	{According,to,RefSeq,",",human,gene,ataxin,2-binding,protein,1,isoform,4,(,A2BPI,),-,the,one,overlapped,with,Tibetan,speciﬁc,loss,region,may,contribute,to,the,restricted,pathology,of,spinocerebellar,ataxia,type,2,(,SCA2,),.}	{"Moreover , as a complementary of population speciﬁc CNV analysis , it is identiﬁed that those non-singleton CNVs only occurred in one population , which were more likely ‘ buried ’ in the frequency comparisons but was probably important as well in contributing to phenotypic diversity .","Among the ﬁve novel nonsingleton CNVRs ( neither reported in DGV nor discovered in HapMap samples ) identiﬁed from our Chinese samples , two regions ( chr16 : 7,130,898 — 7,174,339 and chr21 :43,188,383 — 43,194,988 ) with loss events detected solely in Tibetan and Han Chinese , respectively are both overlapping with genes ."}	{"Ataxin-2 is the gene product of the SCA2 gene which causes familial neurodegenerative diseases .","The other interesting gene overlapped with Han Chinese speciﬁc loss region is human gene NADH-ubiquinone oxidoreductase ﬂavoprotein 3 ( JVDUFV3 ) ."}	0.972	0.094	0.99	{INV_EXT_NGRAM_[spinocerebellar]_[)],INV_INT_NGRAM_[type]_[(],"INV_WORD_SEQ_NER_[type NUMBER NUMBER]","INV_WORD_SEQ_[type 2 (]",INV_POS_SEQ_[NN_CD_CD],INV_MIN_VERB_GENE_[contribute]_HPO_[overlap],INV_DEP_PATH_[nn-dobj|)@nn-prep_of|type-prep_to|pathology-rcmod|contribute-prep_with|speciﬁc]}	{1.64072,1.32401,0.579422,0.432874,0.13731,-0.0465417,2.04418e-05}
journal.pgen.1000600.pdf	RELATION_GENEHPOTERM_journal.pgen.1000600.pdf_48_48_24_24_20_20	SCA8/HP:0001251|Ataxia	{24}	{20}	{We,describe,several,lines,of,evidence,that,RNA,gain,—,of,—,function,effects,play,a,significant,role,in,spinocerebellar,ataxia,type,8,(,SCA8,),and,has,broader,implications,for,understanding,the,CNS,effects,of,other,trinucleotide,expansion,disorders,including,myotonic,dystrophy,type,1,",",Huntington,disease,|,ike,—,2,",",and,spinocerebellar,ataxia,type,7,.}	{"Similar alternative splicing events in numerous genes have now been shown to be misregulated in myotonic dystrophy , often causing aberrant expression of fetal isoforms in adult tissue [ 5 ] .","Author Summary"}	{"The SCA8 mutation is bidirectionally transcribed resulting in the expression of CUGe \\" P transcripts from ATXN8OS and CAGe \\" \\" transcripts and polyglutamine protein from the overlapping ATXN8 gene .","These data suggest that SCA8 pathogenesis involves toxic gain — of — function effects at the RNA ( CUGEXP ) and/or protein ( Po | yQ ) levels ."}	0.964	0.078	0.97	{INV_EXT_NGRAM_[spinocerebellar]_[)],INV_INT_NGRAM_[type]_[(],"INV_WORD_SEQ_NER_[type NUMBER NUMBER]",INV_MIN_VERB_[play],INV_POS_SEQ_[NN_CD_CD],INV_DEP_PATH_[nn-dep|)@nn-prep_in|type],"INV_WORD_SEQ_[type 8 (]"}	{1.64072,1.32401,0.579422,-0.360518,0.13731,0.0537354,0}
